  5.9531719e-003	  5.9259094e-003	  1.0000000e+000	  5.3478325e+001	 -3.1936943e+001	 -4.5181042e+001	  1.5711320e+002	  6.6163345e+001	  3.1739798e-001	
  8.0769459e-003	  7.3554540e-003	  1.0000000e+000	  5.3490150e+001	 -3.1943459e+001	 -4.5169052e+001	  1.5706734e+002	  6.6192276e+001	  2.8241625e-001	
  8.3472653e-003	  7.6192458e-003	  1.0000000e+000	  5.3490150e+001	 -3.1943459e+001	 -4.5169052e+001	  1.5706734e+002	  6.6192276e+001	  2.8241625e-001	
  1.2515714e-002	  1.1788079e-002	  1.0000000e+000	  5.3497059e+001	 -3.1954998e+001	 -4.5156116e+001	  1.5713307e+002	  6.6209671e+001	  3.4708950e-001	
  1.6713345e-002	  1.5986862e-002	  1.0000000e+000	  5.3487267e+001	 -3.1933039e+001	 -4.5179871e+001	  1.5705806e+002	  6.6181290e+001	  2.5972238e-001	
  2.0939775e-002	  2.0217515e-002	  1.0000000e+000	  5.3500740e+001	 -3.1932459e+001	 -4.5172024e+001	  1.5705013e+002	  6.6190514e+001	  2.4208464e-001	
  2.5096704e-002	  2.4369069e-002	  1.0000000e+000	  5.3491638e+001	 -3.1913746e+001	 -4.5182400e+001	  1.5704428e+002	  6.6171318e+001	  2.2733882e-001	
  2.9246339e-002	  2.8517935e-002	  1.0000000e+000	  5.3476055e+001	 -3.1957886e+001	 -4.5171482e+001	  1.5708304e+002	  6.6189430e+001	  3.1709999e-001	
  3.3448194e-002	  3.2722862e-002	  1.0000000e+000	  5.3496689e+001	 -3.1933584e+001	 -4.5161289e+001	  1.5709039e+002	  6.6211899e+001	  2.7603036e-001	
  3.7646209e-002	  3.6919725e-002	  1.0000000e+000	  5.3480293e+001	 -3.1943336e+001	 -4.5179527e+001	  1.5709200e+002	  6.6178284e+001	  2.8413004e-001	
  4.1810050e-002	  4.1082414e-002	  1.0000000e+000	  5.3479939e+001	 -3.1950771e+001	 -4.5179749e+001	  1.5708209e+002	  6.6179695e+001	  2.8903070e-001	
  4.6034559e-002	  4.5309996e-002	  1.0000000e+000	  5.3504860e+001	 -3.1949633e+001	 -4.5149784e+001	  1.5710599e+002	  6.6220375e+001	  3.0182514e-001	
  5.0098951e-002	  4.9373619e-002	  1.0000000e+000	  5.3486519e+001	 -3.1928555e+001	 -4.5181847e+001	  1.5708066e+002	  6.6166664e+001	  2.5216419e-001	
  5.4265480e-002	  5.3537460e-002	  1.0000000e+000	  5.3485382e+001	 -3.1930515e+001	 -4.5178432e+001	  1.5703947e+002	  6.6173470e+001	  2.1751025e-001	
  5.8429321e-002	  5.7701302e-002	  1.0000000e+000	  5.3511120e+001	 -3.1933203e+001	 -4.5145779e+001	  1.5709372e+002	  6.6237198e+001	  2.5454962e-001	
  6.2597002e-002	  6.1869367e-002	  1.0000000e+000	  5.3473888e+001	 -3.1977016e+001	 -4.5163006e+001	  1.5711803e+002	  6.6194344e+001	  3.5610953e-001	
  6.6856454e-002	  6.6130354e-002	  1.0000000e+000	  5.3479965e+001	 -3.1948015e+001	 -4.5181698e+001	  1.5714476e+002	  6.6169594e+001	  3.3644113e-001	
  7.0875536e-002	  7.0148284e-002	  1.0000000e+000	  5.3481083e+001	 -3.1946480e+001	 -4.5184029e+001	  1.5708649e+002	  6.6166977e+001	  2.8795934e-001	
  7.5089294e-002	  7.4361658e-002	  1.0000000e+000	  5.3479980e+001	 -3.1951193e+001	 -4.5178738e+001	  1.5714697e+002	  6.6164223e+001	  3.4547544e-001	
  7.9298444e-002	  7.8571193e-002	  1.0000000e+000	  5.3471630e+001	 -3.1931335e+001	 -4.5200043e+001	  1.5712906e+002	  6.6122894e+001	  3.1474382e-001	
  8.3506059e-002	  8.2779191e-002	  1.0000000e+000	  5.3496109e+001	 -3.1924004e+001	 -4.5179390e+001	  1.5715955e+002	  6.6167648e+001	  3.1561872e-001	
  8.7513238e-002	  8.6785602e-002	  1.0000000e+000	  5.3478706e+001	 -3.1939640e+001	 -4.5186581e+001	  1.5716150e+002	  6.6159874e+001	  3.4941795e-001	
  9.1702421e-002	  9.0975170e-002	  1.0000000e+000	  5.3470455e+001	 -3.1950441e+001	 -4.5188816e+001	  1.5717514e+002	  6.6141396e+001	  3.9150456e-001	
  9.5882774e-002	  9.5155138e-002	  1.0000000e+000	  5.3481365e+001	 -3.1954327e+001	 -4.5174660e+001	  1.5714708e+002	  6.6157814e+001	  3.6864284e-001	
  1.0009116e-001	  9.9363905e-002	  1.0000000e+000	  5.3464542e+001	 -3.1976196e+001	 -4.5181103e+001	  1.5719046e+002	  6.6146507e+001	  4.3334875e-001	
  1.0428495e-001	  1.0355693e-001	  1.0000000e+000	  5.3488274e+001	 -3.1957260e+001	 -4.5166821e+001	  1.5717363e+002	  6.6188164e+001	  3.6370391e-001	
  1.0847835e-001	  1.0775110e-001	  1.0000000e+000	  5.3484470e+001	 -3.1952244e+001	 -4.5174011e+001	  1.5715726e+002	  6.6158356e+001	  3.5886559e-001	
  1.1267138e-001	  1.1194413e-001	  1.0000000e+000	  5.3485416e+001	 -3.1926003e+001	 -4.5177483e+001	  1.5707716e+002	  6.6155113e+001	  2.6319700e-001	
  1.1671273e-001	  1.1598740e-001	  1.0000000e+000	  5.3487442e+001	 -3.1936094e+001	 -4.5174587e+001	  1.5714445e+002	  6.6149605e+001	  3.2044607e-001	
  1.2088080e-001	  1.2015316e-001	  1.0000000e+000	  5.3489666e+001	 -3.1957716e+001	 -4.5153831e+001	  1.5711526e+002	  6.6182800e+001	  3.1638300e-001	
  1.2506038e-001	  1.2433428e-001	  1.0000000e+000	  5.3480583e+001	 -3.1930557e+001	 -4.5182526e+001	  1.5716112e+002	  6.6150238e+001	  3.2880333e-001	
  1.2927414e-001	  1.2854881e-001	  1.0000000e+000	  5.3470875e+001	 -3.1962971e+001	 -4.5181236e+001	  1.5714392e+002	  6.6144905e+001	  3.6986342e-001	
  1.3349519e-001	  1.3276986e-001	  1.0000000e+000	  5.3483917e+001	 -3.1948284e+001	 -4.5164616e+001	  1.5714041e+002	  6.6166542e+001	  3.2858482e-001	
  1.3755344e-001	  1.3682772e-001	  1.0000000e+000	  5.3473030e+001	 -3.1948181e+001	 -4.5173927e+001	  1.5712030e+002	  6.6137505e+001	  3.1361663e-001	
  1.4177526e-001	  1.4104916e-001	  1.0000000e+000	  5.3471958e+001	 -3.1944693e+001	 -4.5176994e+001	  1.5713678e+002	  6.6138824e+001	  3.2587299e-001	
  1.4594256e-001	  1.4521838e-001	  1.0000000e+000	  5.3476387e+001	 -3.1956095e+001	 -4.5165619e+001	  1.5709148e+002	  6.6151909e+001	  2.8764418e-001	
  1.5010832e-001	  1.4938107e-001	  1.0000000e+000	  5.3468616e+001	 -3.1939442e+001	 -4.5193329e+001	  1.5714758e+002	  6.6120842e+001	  3.2901195e-001	
  1.5426448e-001	  1.5353646e-001	  1.0000000e+000	  5.3498970e+001	 -3.1962078e+001	 -4.5146107e+001	  1.5718770e+002	  6.6194550e+001	  3.5714215e-001	
  1.5844560e-001	  1.5771989e-001	  1.0000000e+000	  5.3496563e+001	 -3.1937229e+001	 -4.5153759e+001	  1.5712015e+002	  6.6190483e+001	  2.7555850e-001	
  1.6264630e-001	  1.6191905e-001	  1.0000000e+000	  5.3481449e+001	 -3.1921410e+001	 -4.5191673e+001	  1.5708662e+002	  6.6140686e+001	  2.4984139e-001	
  1.6685584e-001	  1.6612859e-001	  1.0000000e+000	  5.3480446e+001	 -3.1948137e+001	 -4.5167332e+001	  1.5711964e+002	  6.6153511e+001	  2.9557160e-001	
  1.7086033e-001	  1.7013269e-001	  1.0000000e+000	  5.3488724e+001	 -3.1942526e+001	 -4.5164494e+001	  1.5714978e+002	  6.6150398e+001	  3.1398061e-001	
  1.7507716e-001	  1.7435836e-001	  1.0000000e+000	  5.3464581e+001	 -3.1945927e+001	 -4.5181648e+001	  1.5703526e+002	  6.6127007e+001	  2.3947418e-001	
  1.7925751e-001	  1.7852988e-001	  1.0000000e+000	  5.3507378e+001	 -3.1931490e+001	 -4.5151531e+001	  1.5709702e+002	  6.6193489e+001	  2.5309953e-001	
  1.8340561e-001	  1.8267759e-001	  1.0000000e+000	  5.3495537e+001	 -3.1907793e+001	 -4.5174805e+001	  1.5706848e+002	  6.6143387e+001	  2.0237246e-001	
  1.8757214e-001	  1.8684450e-001	  1.0000000e+000	  5.3486336e+001	 -3.1930939e+001	 -4.5169300e+001	  1.5713078e+002	  6.6145432e+001	  2.8211504e-001	
  1.9180202e-001	  1.9107669e-001	  1.0000000e+000	  5.3482742e+001	 -3.1915089e+001	 -4.5182888e+001	  1.5709879e+002	  6.6115318e+001	  2.4293454e-001	
  1.9602500e-001	  1.9529851e-001	  1.0000000e+000	  5.3506077e+001	 -3.1917646e+001	 -4.5156193e+001	  1.5712738e+002	  6.6162552e+001	  2.6012641e-001	
  2.0004254e-001	  1.9931529e-001	  1.0000000e+000	  5.3478313e+001	 -3.1942791e+001	 -4.5178764e+001	  1.5713536e+002	  6.6113213e+001	  3.1563175e-001	
  2.0423173e-001	  2.0350678e-001	  1.0000000e+000	  5.3502159e+001	 -3.1910709e+001	 -4.5180054e+001	  1.5713702e+002	  6.6140518e+001	  2.6798940e-001	
  2.0846584e-001	  2.0774012e-001	  1.0000000e+000	  5.3475296e+001	 -3.1928652e+001	 -4.5184727e+001	  1.5717288e+002	  6.6112000e+001	  3.4197873e-001	
  2.1266116e-001	  2.1193391e-001	  1.0000000e+000	  5.3488846e+001	 -3.1943691e+001	 -4.5162888e+001	  1.5714746e+002	  6.6137825e+001	  3.2944161e-001	
  2.1667564e-001	  2.1594800e-001	  1.0000000e+000	  5.3481518e+001	 -3.1935955e+001	 -4.5174282e+001	  1.5716789e+002	  6.6131264e+001	  3.4554529e-001	
  2.2087289e-001	  2.2014679e-001	  1.0000000e+000	  5.3482010e+001	 -3.1911114e+001	 -4.5189632e+001	  1.5714012e+002	  6.6107506e+001	  2.8083253e-001	
  2.2505362e-001	  2.2433328e-001	  1.0000000e+000	  5.3495659e+001	 -3.1916315e+001	 -4.5178108e+001	  1.5714032e+002	  6.6131828e+001	  2.7649051e-001	
  2.2933035e-001	  2.2860464e-001	  1.0000000e+000	  5.3477139e+001	 -3.1927753e+001	 -4.5193947e+001	  1.5710272e+002	  6.6113373e+001	  2.6946121e-001	
  2.3334176e-001	  2.3261489e-001	  1.0000000e+000	  5.3484779e+001	 -3.1924265e+001	 -4.5188873e+001	  1.5714012e+002	  6.6111488e+001	  2.8898141e-001	
  2.3753900e-001	  2.3681213e-001	  1.0000000e+000	  5.3472076e+001	 -3.1932583e+001	 -4.5198135e+001	  1.5711000e+002	  6.6092834e+001	  2.8332272e-001	
  2.4173126e-001	  2.4100477e-001	  1.0000000e+000	  5.3501190e+001	 -3.1911425e+001	 -4.5179985e+001	  1.5709607e+002	  6.6131615e+001	  2.3004301e-001	
  2.4589433e-001	  2.4516708e-001	  1.0000000e+000	  5.3501999e+001	 -3.1919436e+001	 -4.5166420e+001	  1.5710870e+002	  6.6150139e+001	  2.5001627e-001	
  2.5012767e-001	  2.4940119e-001	  1.0000000e+000	  5.3491127e+001	 -3.1908079e+001	 -4.5185738e+001	  1.5714630e+002	  6.6111107e+001	  2.6842576e-001	
  2.5434220e-001	  2.5361648e-001	  1.0000000e+000	  5.3499611e+001	 -3.1914190e+001	 -4.5179943e+001	  1.5711623e+002	  6.6117599e+001	  2.3979132e-001	
  2.5835398e-001	  2.5762673e-001	  1.0000000e+000	  5.3498970e+001	 -3.1935776e+001	 -4.5169891e+001	  1.5713759e+002	  6.6141701e+001	  2.9722857e-001	
  2.6254355e-001	  2.6181592e-001	  1.0000000e+000	  5.3508728e+001	 -3.1921986e+001	 -4.5173759e+001	  1.5717130e+002	  6.6153999e+001	  2.9948199e-001	
  2.6673850e-001	  2.6601124e-001	  1.0000000e+000	  5.3504093e+001	 -3.1910032e+001	 -4.5183060e+001	  1.5716629e+002	  6.6131279e+001	  2.8319681e-001	
  2.7093651e-001	  2.7021003e-001	  1.0000000e+000	  5.3503822e+001	 -3.1930214e+001	 -4.5173485e+001	  1.5714998e+002	  6.6153290e+001	  2.8459179e-001	
  2.7514067e-001	  2.7441380e-001	  1.0000000e+000	  5.3492226e+001	 -3.1935188e+001	 -4.5184811e+001	  1.5720465e+002	  6.6143173e+001	  3.5591224e-001	
  2.7933293e-001	  2.7860567e-001	  1.0000000e+000	  5.3508228e+001	 -3.1903368e+001	 -4.5191517e+001	  1.5715385e+002	  6.6130165e+001	  2.4892005e-001	
  2.8335508e-001	  2.8263013e-001	  1.0000000e+000	  5.3497410e+001	 -3.1886868e+001	 -4.5217331e+001	  1.5721837e+002	  6.6098320e+001	  2.9194179e-001	
